UART Data,,
51951760,152,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 8B 00 21 00 88 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 FE 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2C 02 0B 00 00 00 00 00 33 00 33 00 7E 00 3F 02 2A 02 0B 00 00 00 00 01 FE 00 0B 01 9D 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 86 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5C 7C 
52076548,153,05 03 03 F3 00 0E 35 FD 
52179860,154,05 03 1C 00 01 01 FE 00 00 00 00 00 10 00 86 01 FE 00 0B 00 00 00 00 5A A5 01 9D 00 EB 01 48 47 00 
52578044,155,06 03 03 F3 00 0E 35 CE 
53079564,156,03 03 08 33 00 16 37 89 
53201248,157,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A2 00 40 00 80 02 2C 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 73 FF 
53603944,158,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
53640560,159,03 10 07 CF 00 05 30 A3 
54082552,160,04 03 08 33 00 16 36 3E 
54204892,161,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A0 00 3F 00 7E 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 F8 34 
54606960,162,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
54643600,163,04 10 07 CF 00 05 31 14 
55085568,164,01 03 0B B9 00 15 57 C4 
55587064,165,02 03 0B B9 00 15 57 F7 
56465264,166,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F5 02 2B 00 00 01 0A 00 9E FF E5 00 00 00 00 00 9E FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AB 00 B1 00 00 00 00 02 C3 02 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2E 00 00 00 00 00 00 02 26 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EA 00 D8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3C 00 00 00 A5 06 08 
56966788,167,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 8C 00 24 00 8A 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 FE 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2C 02 0B 00 00 00 00 00 33 00 33 00 7E 00 3F 02 2A 02 0B 00 00 00 00 01 FE 00 0B 01 9D 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 86 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 1F B1 
57091572,168,05 03 03 F3 00 0E 35 FD 
57194808,169,05 03 1C 00 01 01 FE 00 00 00 00 00 10 00 86 01 FE 00 0B 00 00 00 00 5A A5 01 9D 00 EA 01 48 16 C0 
57593068,170,06 03 03 F3 00 0E 35 CE 
58094592,171,03 03 08 33 00 16 37 89 
58216464,172,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 40 00 80 02 2B 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 69 90 
58618968,173,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
58655768,174,03 10 07 CF 00 05 30 A3 
59097580,175,04 03 08 33 00 16 36 3E 
59219264,176,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 3F 00 7E 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 69 F4 
59621980,177,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
59658860,178,04 10 07 CF 00 05 31 14 
60202420,179,01 03 0B B9 00 15 57 C4 01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2A B2 F7 
60602088,180,02 03 0B B9 00 15 57 F7 
61480288,181,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F4 02 2C 00 00 01 0A 00 9F FF E5 00 00 00 00 00 9E FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AB 00 B1 00 00 00 00 02 C3 02 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2E 00 00 00 00 00 00 02 26 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EA 00 D5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3D 00 3C 00 00 00 A5 77 AC 
61981812,182,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 8D 00 24 00 8A 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 FE 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2B 02 0B 00 00 00 00 00 33 00 33 00 7E 00 3F 02 2A 02 0B 00 00 00 00 01 FE 00 0B 01 9D 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 86 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 38 CF 
62106596,183,05 03 03 F3 00 0E 35 FD 
62209780,184,05 03 1C 00 01 01 FE 00 00 00 00 00 10 00 86 01 FE 00 0B 00 00 00 00 5A A5 01 9D 00 EA 01 48 16 C0 
62608092,185,06 03 03 F3 00 0E 35 CE 
63109616,186,03 03 08 33 00 16 37 89 
63231636,187,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A2 00 40 00 80 02 2B 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 D9 91 
63633992,188,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
63670948,189,03 10 07 CF 00 05 30 A3 
64112604,190,04 03 08 33 00 16 36 3E 
64234288,191,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 3F 00 7E 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 69 F4 
64637004,192,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
64674068,193,04 10 07 CF 00 05 31 14 
65217468,194,01 03 0B B9 00 15 57 C4 01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2A B2 F7 
65617112,195,02 03 0B B9 00 15 57 F7 
66495316,196,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F5 02 2C 00 00 01 0B 00 A0 FF E5 00 00 00 00 00 9F FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AA 00 B1 00 00 00 00 02 C2 02 C0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2E 00 00 00 00 00 00 02 26 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EA 00 D5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3C 00 00 00 A5 DD CC 
66996836,197,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 8C 00 24 00 89 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 FE 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2B 02 0B 00 00 00 00 00 33 00 33 00 7E 00 3F 02 2A 02 0B 00 00 00 00 01 F9 00 0B 01 9D 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 86 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 28 D3 
67121624,198,05 03 03 F3 00 0E 35 FD 
67224516,199,05 03 1C 00 01 01 FE 00 00 00 00 00 10 00 86 01 FE 00 0B 00 00 00 00 5A A5 01 9D 00 EA 01 48 16 C0 
67633544,200,05 10 03 F3 00 02 04 00 01 01 F9 2D 2C 
67673756,201,05 10 03 F3 00 02 B0 3B 
68124636,202,06 03 03 F3 00 0E 35 CE 
68626132,203,03 03 08 33 00 16 37 89 
68747976,204,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 40 00 80 02 2B 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 69 90 
69150536,205,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
69187284,206,03 10 07 CF 00 05 30 A3 
69629148,207,04 03 08 33 00 16 36 3E 
69750936,208,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 3F 00 7E 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 69 F4 
70153552,209,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
70190716,210,04 10 07 CF 00 05 31 14 
70734200,211,01 03 0B B9 00 15 57 C4 01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2A B2 F7 
71133656,212,02 03 0B B9 00 15 57 F7 
72011864,213,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F4 02 2B 00 00 01 0B 00 A0 FF E5 00 00 00 00 00 9F FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AB 00 B2 00 00 00 00 02 C2 02 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2E 00 00 00 00 00 00 02 26 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EA 00 D5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3C 00 00 00 A5 F2 6D 
72513380,214,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 8B 00 24 00 87 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 FE 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2B 02 0B 00 00 00 00 00 33 00 33 00 7E 00 3F 02 2A 02 0B 00 00 00 00 01 F9 00 0B 01 9D 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 86 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 20 C3 
72638168,215,05 03 03 F3 00 0E 35 FD 
72741504,216,05 03 1C 00 01 01 F9 00 00 00 00 00 10 00 82 01 F8 00 0B 00 00 00 00 5A A5 01 9F 00 EA 01 48 01 AD 
73139688,217,06 03 03 F3 00 0E 35 CE 
73641184,218,03 03 08 33 00 16 37 89 
73763236,219,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 40 00 80 02 2C 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 C3 FE 
74165588,220,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
74202568,221,03 10 07 CF 00 05 30 A3 
74644196,222,04 03 08 33 00 16 36 3E 
74766144,223,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 3F 00 7D 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 68 33 
75168576,224,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
75204908,225,04 10 07 CF 00 05 31 14 
75749040,226,01 03 0B B9 00 15 57 C4 01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2B 73 37 
76148684,227,02 03 0B B9 00 15 57 F7 
77026912,228,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F4 02 2B 00 00 01 0C 00 A0 FF E5 00 00 00 00 00 9F FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AC 00 B3 00 00 00 00 02 C2 02 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2E 00 00 00 00 00 00 02 26 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EA 00 D2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3B 00 00 00 A5 1C 7D 
77528432,229,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 8A 00 24 00 87 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 F8 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2C 02 0B 00 00 00 00 00 33 00 33 00 7D 00 3F 02 2A 02 0B 00 00 00 00 01 F9 00 0B 01 9F 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 82 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 22 D9 
77653216,230,05 03 03 F3 00 0E 35 FD 
77756480,231,05 03 1C 00 01 01 F9 00 00 00 00 00 10 00 82 01 F8 00 0B 00 00 00 00 5A A5 01 9F 00 EA 01 48 01 AD 
78154716,232,06 03 03 F3 00 0E 35 CE 
78656208,233,03 03 08 33 00 16 37 89 
78778500,234,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A2 00 40 00 80 02 2C 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 73 FF 
79180612,235,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
79217804,236,03 10 07 CF 00 05 30 A3 
79659248,237,04 03 08 33 00 16 36 3E 
79781352,238,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 3F 00 7D 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 68 33 
80183628,239,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
80220112,240,04 10 07 CF 00 05 31 14 
80764272,241,01 03 0B B9 00 15 57 C4 01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2B 73 37 
81163732,242,02 03 0B B9 00 15 57 F7 
82041960,243,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F4 02 2B 00 00 01 0C 00 A1 FF E5 00 00 00 00 00 9E FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AD 00 B4 00 00 00 00 02 C1 02 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2D 00 00 00 00 00 00 02 26 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 EA 00 D2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3B 00 00 00 A5 DF 27 
82543484,244,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 8A 00 21 00 86 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 F8 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2C 02 0B 00 00 00 00 00 33 00 33 00 7D 00 3F 02 2A 02 0B 00 00 00 00 01 FE 00 0B 01 9F 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 82 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 F8 4E 
82668268,245,05 03 03 F3 00 0E 35 FD 
82771268,246,05 03 1C 00 01 01 F9 00 00 00 00 00 10 00 82 01 F8 00 0B 00 00 00 00 5A A5 01 9D 00 EB 01 48 29 AD 
83180188,247,05 10 03 F3 00 02 04 00 01 01 FE 6C EE 
83220508,248,05 10 03 F3 00 02 B0 3B 
83671260,249,06 03 03 F3 00 0E 35 CE 
84172780,250,03 03 08 33 00 16 37 89 
84294828,251,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 40 00 80 02 2B 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 69 90 
84697184,252,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
84734164,253,03 10 07 CF 00 05 30 A3 
85175792,254,04 03 08 33 00 16 36 3E 
85298052,255,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 3F 00 7D 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 68 33 
85700196,256,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
85736736,257,04 10 07 CF 00 05 31 14 
86178784,258,01 03 0B B9 00 15 57 C4 
86300076,259,01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2B 73 37 
86680304,260,02 03 0B B9 00 15 57 F7 
87558532,261,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F4 02 2A 00 00 01 0C 00 A0 FF E5 00 00 00 00 00 9E FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 AF 00 B6 00 00 00 00 02 C1 02 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2D 00 00 00 00 00 00 02 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E7 00 CF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3B 00 00 00 A5 D9 91 
88060032,262,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 89 00 21 00 86 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 F8 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2B 02 0B 00 00 00 00 00 33 00 33 00 7D 00 3F 02 2A 02 0B 00 00 00 00 01 FE 00 0B 01 9D 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 82 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 FF EF 
88184816,263,05 03 03 F3 00 0E 35 FD 
88288048,264,05 03 1C 00 01 01 FE 00 00 00 00 00 10 00 86 01 FE 00 0B 00 00 00 00 5A A5 01 9D 00 EB 01 48 47 00 
88686308,265,06 03 03 F3 00 0E 35 CE 
89187832,266,03 03 08 33 00 16 37 89 
89310036,267,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 40 00 80 02 2B 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 69 90 
89712232,268,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
89749372,269,03 10 07 CF 00 05 30 A3 
90190844,270,04 03 08 33 00 16 36 3E 
90313284,271,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A0 00 3F 00 7D 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 F9 F3 
90715248,272,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
90751996,273,04 10 07 CF 00 05 31 14 
91295816,274,01 03 0B B9 00 15 57 C4 01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2B 73 37 
91695356,275,02 03 0B B9 00 15 57 F7 
92573584,276,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F4 02 2A 00 00 01 0C 00 A0 FF E5 00 00 00 00 00 9E FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B0 00 B7 00 00 00 00 02 C1 02 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2D 00 00 00 00 00 00 02 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E7 00 CF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3C 00 3B 00 00 00 A5 AE 1E 
93075076,277,00 10 08 2B 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 08 2B 00 00 00 00 FF E3 FF E4 00 25 00 00 5A A5 00 00 00 00 00 00 00 89 00 21 00 86 00 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 FE 00 00 00 00 00 00 00 33 00 33 00 80 00 41 02 2B 02 0B 00 00 00 00 00 33 00 33 00 7D 00 3F 02 2A 02 0B 00 00 00 00 01 FE 00 0B 01 9D 01 48 00 00 00 00 00 00 00 00 00 00 00 00 00 86 00 00 00 10 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 03 00 00 00 00 64 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 89 6B 
93199892,278,05 03 03 F3 00 0E 35 FD 
93303044,279,05 03 1C 00 01 01 FE 00 00 00 00 00 10 00 87 01 FE 00 0B 00 00 00 00 5A A5 01 9F 00 EB 01 48 6F 50 
93701384,280,06 03 03 F3 00 0E 35 CE 
94202880,281,03 03 08 33 00 16 37 89 
94325348,282,03 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A1 00 40 00 80 02 2B 00 00 00 78 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 69 90 
94727284,283,03 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 5C 58 
94764632,284,03 10 07 CF 00 05 30 A3 
95205896,285,04 03 08 33 00 16 36 3E 
95327684,286,04 03 2C 02 0B 00 00 00 00 00 33 00 6E 00 91 01 A0 00 3F 00 7D 02 2A 00 00 00 76 00 00 00 00 09 00 00 14 58 21 00 00 00 00 00 02 00 00 00 00 F9 F3 
95730300,287,04 10 07 CF 00 05 0A 00 33 00 03 00 00 00 00 08 50 EE 69 
95767280,288,04 10 07 CF 00 05 31 14 
96208916,289,01 03 0B B9 00 15 57 C4 
96365388,290,01 03 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 0A 03 06 00 00 00 04 00 19 00 0B 00 1B 00 0D 00 2B 73 37 
96710404,291,02 03 0B B9 00 15 57 F7 
97588632,292,00 10 07 D1 00 5A B4 57 46 32 33 31 32 32 37 30 37 30 36 00 00 00 00 04 04 07 D1 00 01 00 01 02 26 00 00 00 0A 03 05 00 09 00 09 00 00 00 00 00 00 00 A5 01 F4 02 2A 00 00 01 0C 00 A0 FF E5 00 00 00 00 00 9E FF E3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B1 00 B8 00 00 00 00 02 C1 02 BE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 02 2D 00 00 00 00 00 00 02 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E7 00 CF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 3B 00 3B 00 00 00 A5 27 80 
